name,type,capacity_mw,operator,state,osm_id,lng,lat
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769248,76.5674006,14.322667
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769249,76.5693962,14.3272202
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769250,76.5751255,14.3292369
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769251,77.2282702,16.7912581
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769252,77.208395,16.7968507
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769253,77.2062492,16.7939004
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769256,77.198224,16.7970587
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769257,76.2475043,17.3364238
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769258,75.9117481,16.3451121
08MW JSW SOLAR PLANT,solar,8.0,JSW RECL,Karnataka,way/1457769259,76.6868098,15.077384
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769260,76.4981943,14.8850092
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769261,76.5236163,14.8115673
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769262,76.6986224,14.5890981
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769263,76.6981195,14.5862584
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769264,76.3818402,14.3421679
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769265,76.6629436,12.0499483
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769266,76.6752416,11.9740497
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769267,76.7011919,11.9256669
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769268,76.7075595,11.9263124
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769269,77.0112714,12.575324
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769270,77.0090666,12.5752691
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769271,75.9155702,16.9849005
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769272,75.900684,16.9901386
Unnamed Solar Plant,solar,0,Unknown,Maharashtra,way/1457769273,75.5905322,17.1425538
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769274,77.8233343,13.2085159
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769275,78.0020365,13.127282
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769276,77.9782694,13.0990618
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769277,77.9759413,13.0972435
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769278,77.988097,13.1053472
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769279,76.0358781,15.2259178
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769280,76.0147154,15.260525
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1457769281,76.0068833,15.2536729
Unnamed Solar Plant,solar,0,Unknown,Andhra Pradesh,way/1458702473,78.4839659,17.2482742
Unnamed Solar Plant,solar,0,Unknown,Uttar Pradesh,way/1459749328,77.6449947,28.898433
Unnamed Solar Plant,solar,0,Unknown,Maharashtra,way/1460184671,73.9282769,17.1272165
Unnamed Unknown Plant,unknown,0,Unknown,Himachal Pradesh,way/1460198107,76.0104814,32.475067
Unnamed Unknown Plant,unknown,0,Unknown,Himachal Pradesh,way/1460198108,76.0106513,32.4749954
Unnamed Solar Plant,solar,0,Unknown,Maharashtra,way/1461471723,75.2786412,18.6465713
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041680,75.7550347,26.8670181
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041682,75.8157572,26.8910536
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041683,75.8304034,26.8354673
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041691,75.7970059,26.9434164
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041692,75.7858312,26.9942241
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041693,75.7812003,26.994487
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041694,75.7010043,26.9134482
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041696,75.7792014,26.9817931
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041697,75.7766345,26.9783343
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041698,75.7757615,26.9784168
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041699,75.7728044,26.9743293
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041700,75.7740462,26.9741953
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041701,75.7757816,26.9749149
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041702,75.7787454,26.9733899
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041703,75.7780722,26.9730241
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041704,75.7797485,26.9710722
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041705,75.7790297,26.9764328
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041706,75.7783149,26.9789952
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041707,75.7766533,26.9772144
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041708,75.7768906,26.9836036
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041709,75.7764119,26.9835881
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041710,75.7759774,26.9839251
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041711,75.7764428,26.9844606
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041712,75.7759733,26.9844104
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041713,75.7746443,26.9852134
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041714,75.7747301,26.9853401
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041715,75.7745317,26.9861038
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041716,75.7742822,26.9855636
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041717,75.7755174,26.984249
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041718,75.7776551,26.9858325
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041719,75.7857862,26.9812827
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041720,75.783957,26.9804988
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041721,75.7837772,26.981952
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041722,75.777867,26.9905494
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041723,75.7771294,26.9945611
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041724,75.7913357,26.9949996
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041725,75.7910326,26.9954274
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041726,75.7845765,26.9928272
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041727,75.7777114,26.9852398
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041728,75.7767633,26.9861982
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041729,75.7745733,26.9880195
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041730,75.7741897,26.9875247
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041731,75.7820526,26.9789259
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041732,75.7812292,26.9898969
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041733,75.7862341,26.9912378
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041734,75.7835224,26.9947893
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041735,75.7839932,26.9950355
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041736,75.7827084,26.9967096
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041737,75.7807987,26.9994712
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041738,75.7800356,26.9997149
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041744,75.5836053,27.3268388
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041745,75.5796558,27.333948
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041746,75.5833062,27.3318726
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041747,75.5816634,27.3398951
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1462041758,72.1725824,25.9213716
Unnamed Solar Plant,solar,0,Unknown,Gujarat,way/1462641286,70.3681371,22.3506811
Unnamed Solar Plant,solar,0,Unknown,Gujarat,way/1462646165,72.877408,22.0040531
Unnamed Solar Plant,solar,0,Unknown,Gujarat,way/1462662081,73.8221491,22.145488
Unnamed Solar Plant,solar,0,Unknown,Gujarat,way/1462662086,73.6380046,22.0091684
Unnamed Solar Plant,solar,0,Unknown,Gujarat,way/1462662087,73.6423096,22.0074252
Unnamed Solar Plant,solar,0,Unknown,Gujarat,way/1462662088,73.6337185,22.0036502
Unnamed Solar Plant,solar,0,Unknown,Gujarat,way/1462662089,73.6331499,22.0086264
Unnamed Solar Plant,solar,0,Unknown,Gujarat,way/1463153384,72.4818894,23.9881481
Unnamed Solar Plant,solar,0,Unknown,Andaman and Nicobar,way/1463154061,92.6982057,11.6212185
Unnamed Solar Plant,solar,0,Unknown,Andaman and Nicobar,way/1463154062,92.7008933,11.6200178
Unnamed Solar Plant,solar,0,Unknown,Arunachal Pradesh,way/1463154212,94.7842535,28.1518835
Unnamed Solar Plant,solar,0,Unknown,Andaman and Nicobar,way/1463154357,92.7105707,11.626838
Unnamed Solar Plant,solar,0,Unknown,Andaman and Nicobar,way/1463154358,92.7135909,11.6276814
Unnamed Solar Plant,solar,0,Unknown,Assam,way/1463154475,92.1870517,26.6567023
Unnamed Solar Plant,solar,0,Unknown,Assam,way/1463154569,92.9820049,25.8874017
Unnamed Solar Plant,solar,0,Unknown,Haryana,way/1463154925,74.7513198,29.3978329
Unnamed Solar Plant,solar,0,Unknown,Uttaranchal,way/1463155761,79.2173749,29.9146715
Unnamed Solar Plant,solar,0,Unknown,Uttaranchal,way/1463155841,79.6408421,29.6711999
Unnamed Solar Plant,solar,0,Unknown,Uttaranchal,way/1463155842,79.6343319,29.6668742
Unnamed Solar Plant,solar,0,Unknown,Uttaranchal,way/1463155935,79.259676,29.8980777
Unnamed Solar Plant,solar,0,Unknown,Uttaranchal,way/1463156012,79.2071504,29.8349971
Unnamed Solar Plant,solar,0,Unknown,Uttar Pradesh,way/1463156551,79.9435133,27.9968644
Unnamed Solar Plant,solar,0,Unknown,Uttar Pradesh,way/1463156924,80.8809078,27.7625166
Unnamed Solar Plant,solar,0,Unknown,Uttar Pradesh,way/1463157213,80.938122,26.7868706
Unnamed Solar Plant,solar,0,Unknown,Uttar Pradesh,way/1463158077,79.5299059,25.8525375
Unnamed Solar Plant,solar,0,Unknown,Uttar Pradesh,way/1463159515,79.6697401,25.9416831
Unnamed Solar Plant,solar,0,Unknown,Uttar Pradesh,way/1463159516,79.6809196,25.9431977
Unnamed Solar Plant,solar,0,Unknown,Uttar Pradesh,way/1463159677,80.7064274,25.6341993
Unnamed Solar Plant,solar,0,Unknown,Bihar,way/1463162570,85.4461066,25.0341459
Unnamed Solar Plant,solar,0,Unknown,Madhya Pradesh,way/1463162949,81.0070682,24.562044
Unnamed Solar Plant,solar,0,Unknown,Madhya Pradesh,way/1463163325,79.2027569,23.9848509
Unnamed Solar Plant,solar,0,Unknown,Madhya Pradesh,way/1463163326,79.2002624,23.9823635
Unnamed Solar Plant,solar,0,Unknown,Uttar Pradesh,way/1463163689,82.0446646,25.1315096
Unnamed Solar Plant,solar,0,Unknown,Uttar Pradesh,way/1463163762,82.3417193,25.0513884
Unnamed Solar Plant,solar,0,Unknown,Madhya Pradesh,way/1463164361,81.5879435,23.201619
Unnamed Solar Plant,solar,0,Unknown,Madhya Pradesh,way/1463164632,79.9239922,23.143475
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1463166142,75.2815953,27.335685
Unnamed Solar Plant,solar,0,Unknown,Maharashtra,way/1463166466,74.6947253,19.1786067
Unnamed Solar Plant,solar,0,Unknown,Maharashtra,way/1463166510,76.011942,17.6226626
Unnamed Solar Plant,solar,0,Unknown,Maharashtra,way/1463166803,76.058658,17.6747787
Unnamed Solar Plant,solar,0,Unknown,Madhya Pradesh,way/1463166923,80.2297385,21.8447166
Unnamed Solar Plant,solar,0,Unknown,Madhya Pradesh,way/1463167155,78.9833146,22.2949012
Unnamed Solar Plant,solar,0,Unknown,Orissa,way/1463167323,84.094221,21.8954195
Unnamed Solar Plant,solar,0,Unknown,Karnataka,way/1463167598,77.3843425,16.7699719
Unnamed Solar Plant,solar,0,Unknown,Tamil Nadu,way/1463167985,77.8578007,9.2805538
Unnamed Solar Plant,solar,0,Unknown,Unknown,way/1463168767,76.4363748,9.2246186
Unnamed Solar Plant,solar,0,Unknown,Kerala,way/1463168768,76.4338481,9.2340703
Unnamed Solar Plant,solar,0,Unknown,Kerala,way/1463168789,76.3668573,10.0654239
Unnamed Solar Plant,solar,0,Unknown,Tamil Nadu,way/1463168917,78.7057274,10.7713594
Unnamed Solar Plant,solar,0,Unknown,Tamil Nadu,way/1463169636,78.574672,9.6979318
Unnamed Hydro Plant,hydro,0,Unknown,Jammu and Kashmir,way/1463212821,77.7387147,34.475218
Unnamed Hydro Plant,hydro,0,Unknown,Jammu and Kashmir,way/1463212822,77.5924095,34.6824853
Rattle Hydroelectric Project,hydro,0,Unknown,Jammu and Kashmir,way/1463213672,75.8052522,33.1819395
Unnamed Hydro Plant,hydro,0,Unknown,Jammu and Kashmir,way/1463213674,76.4726664,34.6252051
Unnamed Hydro Plant,hydro,0,Unknown,Jammu and Kashmir,way/1463213675,77.4049728,34.9785201
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463217352,76.5722045,32.1312882
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463217353,77.1980377,32.226676
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463217354,76.2782572,32.2341316
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463217355,76.532493,32.3418329
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463217356,76.5357721,32.1436573
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463217357,76.2330895,32.8376577
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463217358,76.1475351,32.9083549
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463217359,76.1293168,32.563579
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463217360,76.2505272,32.7333267
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463217361,76.2308546,32.5922529
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463217362,76.3625524,32.4026511
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463217363,76.03022,32.4330515
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463217364,76.4605294,32.4600041
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463217365,76.0008524,32.6708548
Unnamed Hydro Plant,hydro,0,Unknown,Jammu and Kashmir,way/1463217366,75.729303,32.9498312
Unnamed Hydro Plant,hydro,0,Unknown,Jammu and Kashmir,way/1463217368,75.8602913,33.1330412
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463419118,78.1421565,31.5215909
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463419121,77.6500261,31.3965517
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463419122,78.0148333,31.5371625
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463419123,78.2408617,31.4305204
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463419124,77.7370007,31.3946308
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463419125,78.1860468,31.4682321
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463419126,77.7136474,31.3887379
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463419128,77.6997891,31.5441302
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463419131,77.7560444,31.3942176
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463419132,78.0203506,31.624467
Unnamed Hydro Plant,hydro,0,Unknown,Punjab,way/1463419301,75.5898722,31.854996
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463419309,77.3827654,31.773091
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463419311,76.4692841,32.1687367
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463419312,76.3028061,32.2947704
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463419313,76.241519,32.3019868
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463419314,76.2308384,32.2707621
Unnamed Hydro Plant,hydro,0,Unknown,Punjab,way/1463420133,75.1053909,30.6439611
Unnamed Hydro Plant,hydro,0,Unknown,Punjab,way/1463420134,75.4499267,31.8171259
Unnamed Hydro Plant,hydro,0,Unknown,Punjab,way/1463420135,74.8492232,31.0284866
Unnamed Hydro Plant,hydro,0,Unknown,Uttaranchal,way/1463424768,78.6191189,30.7846495
Unnamed Hydro Plant,hydro,0,Unknown,Haryana,way/1463424769,77.3925153,30.2169161
Unnamed Hydro Plant,hydro,0,Unknown,Punjab,way/1463424770,75.877849,30.4144088
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463425948,77.4194245,30.7268835
Unnamed Hydro Plant,hydro,0,Unknown,Punjab,way/1463425949,75.9810946,30.7820548
Unnamed Hydro Plant,hydro,0,Unknown,Arunachal Pradesh,way/1463428140,92.3337311,27.2222455
Unnamed Hydro Plant,hydro,0,Unknown,Arunachal Pradesh,way/1463428143,91.8601415,27.5477766
Unnamed Hydro Plant,hydro,0,Unknown,Arunachal Pradesh,way/1463428144,92.1226405,27.4294887
Unnamed Hydro Plant,hydro,0,Unknown,Arunachal Pradesh,way/1463428145,91.7257279,27.7073294
Unnamed Hydro Plant,hydro,0,Unknown,Arunachal Pradesh,way/1463428146,94.6556724,28.2964964
Singoli Bhatwari hydro power station,hydro,99.0,Unknown,Uttaranchal,way/1463428147,79.0475321,30.4098358
Unnamed Hydro Plant,hydro,0,Unknown,Uttaranchal,way/1463428149,79.0914157,30.5305197
Unnamed Hydro Plant,hydro,0,Unknown,Uttaranchal,way/1463428150,79.9157658,29.9899696
Unnamed Hydro Plant,hydro,0,Unknown,Rajasthan,way/1463428151,74.3681582,29.3230435
Unnamed Hydro Plant,hydro,0,Unknown,West Bengal,way/1463429343,88.0877888,27.0791107
Unnamed Hydro Plant,hydro,0,Unknown,West Bengal,way/1463429346,88.5366675,27.1795353
Unnamed Hydro Plant,hydro,0,Unknown,Unknown,way/1463429347,88.8789734,27.0614403
Unnamed Hydro Plant,hydro,0,Unknown,West Bengal,way/1463429348,88.7620867,26.9689071
Unnamed Hydro Plant,hydro,0,Unknown,Arunachal Pradesh,way/1463429349,95.9065435,27.1763391
Unnamed Hydro Plant,hydro,0,Unknown,Arunachal Pradesh,way/1463429350,93.3923131,27.7450573
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463530434,76.2476679,32.7369208
Unnamed Hydro Plant,hydro,0,Unknown,Jammu and Kashmir,way/1463530435,75.169668,32.956986
STAKNA,hydro,0,Unknown,Jammu and Kashmir,way/1463530436,77.7142127,33.9594917
Unnamed Hydro Plant,hydro,0,Unknown,Jammu and Kashmir,way/1463530437,76.129758,34.5604639
Unnamed Hydro Plant,hydro,0,Unknown,Jammu and Kashmir,way/1463530439,76.1164074,34.4928881
SANJAY BHABA,hydro,0,Unknown,Himachal Pradesh,way/1463648020,78.0214169,31.621434
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463648021,76.2786689,32.241793
Unnamed Hydro Plant,hydro,0,Unknown,Himachal Pradesh,way/1463648022,76.7817441,32.6589258
SURYA,hydro,0,Unknown,Maharashtra,way/1463910400,73.0574017,19.9213963
KHOPOLI,hydro,0,Unknown,Maharashtra,way/1463910401,73.3557639,18.7818379
BHATGARH,hydro,0,Unknown,Maharashtra,way/1463910402,73.7256258,18.1014025
BHANDARDHARA,hydro,0,Unknown,Maharashtra,way/1463910404,73.8088239,19.5554606
VAIGAI DAM,hydro,0,Unknown,Tamil Nadu,way/1463910405,77.5906044,10.0537719
SHOLAYAR I&II,hydro,0,Unknown,Tamil Nadu,way/1463910406,76.8805432,10.3556277
Servalar,hydro,0,Unknown,Tamil Nadu,way/1463910407,77.3048285,8.6893925
PAPANASAM,hydro,0,Unknown,Tamil Nadu,way/1463910408,77.3626488,8.7065826
KUNDAH V/Avalanchi,hydro,0,Unknown,Tamil Nadu,way/1463910409,76.5235023,11.2299502
KUNDAH II/Geddai,hydro,0,Unknown,Tamil Nadu,way/1463910410,76.6801983,11.250478
CHEMBUKADAVU-II,hydro,0,Unknown,Kerala,way/1463910411,76.037529,11.4643975
U.ROGNICHU,hydro,0,Unknown,Sikkim,way/1463999928,88.5592393,27.2591265
TEESTA I-III,hydro,0,Unknown,West Bengal,way/1463999929,88.315342,26.4870525
RAMMAM,hydro,0,Unknown,West Bengal,way/1463999930,88.1375197,27.1139477
DIKCHU,hydro,0,Unknown,Sikkim,way/1463999931,88.5033971,27.3867318
CHUZACHEN,hydro,0,Unknown,Sikkim,way/1463999932,88.7099822,27.2379051
ALLAIN DUHANGAN,hydro,0,Unknown,Himachal Pradesh,way/1463999933,77.2069976,32.225732
PARE,hydro,0,Unknown,Arunachal Pradesh,way/1463999934,93.8116094,27.2387112
ELDARI,hydro,0,Unknown,Maharashtra,way/1464112496,76.732193,19.7199088
TAWA,hydro,0,Unknown,Madhya Pradesh,way/1464112497,77.9636246,22.5616833
TILLAYA,hydro,0,Unknown,Jharkhand,way/1464112499,85.5198271,24.3247888
Unnamed Solar Plant,solar,0,Unknown,Maharashtra,way/1464335516,72.8763301,18.6982206
Unnamed Solar Plant,solar,0,Unknown,Maharashtra,way/1464335520,72.8752961,18.6993109
Unnamed Solar Plant,solar,0,Unknown,Maharashtra,way/1464335521,72.8763594,18.7001654
Kadavi Hydroelectric ProjectKadavi Hydroelectric ProjectKadavi Hydroelectric ProjectKadavi Hydroelectric ProjectKadavi Hydroelectric ProjectKadavi Hydroelectric Project,hydro,0,Unknown,Maharashtra,way/1465024213,73.8700443,17.0045421
Unnamed Solar Plant,solar,0,Unknown,Himachal Pradesh,way/1466202638,76.1471428,31.5310349
Unnamed Solar Plant,solar,0,Unknown,Himachal Pradesh,way/1466231844,76.1712843,31.5455312
Unnamed Solar Plant,solar,0,Unknown,Himachal Pradesh,way/1466776402,76.2933164,31.3666617
Unnamed Solar Plant,solar,0,Unknown,Himachal Pradesh,way/1466776404,76.2953226,31.3667777
Unnamed Solar Plant,solar,0,Unknown,Himachal Pradesh,way/1466776405,76.2957066,31.3665629
Unnamed Solar Plant,solar,0,Unknown,Uttaranchal,way/1466828536,79.4105651,28.9988344
Unnamed Solar Plant,solar,0,Unknown,Uttaranchal,way/1466828537,79.4474052,28.9530421
Unnamed Solar Plant,solar,0,Unknown,Uttaranchal,way/1466828538,79.342449,30.3324073
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1466828539,74.2673448,28.2033622
Unnamed Solar Plant,solar,0,Unknown,Rajasthan,way/1466828540,75.3711006,28.3061789
