country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
IND,India,Sai Sulphonates Wind Mill,WRI1026657,1.5,10.9262,77.3841,Wind,,,,,Sai Sulphonates,CDM,https://cdm.unfccc.int/Projects/DB/DNV-CUK1318484242.75/view,WRI,,,,,,,,,,,,,,,2.17,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Sakri 1A Solar Power Plant,WRI1026202,100.0,21.0726,74.3862,Solar,,,,,Maharashtra State Power Generation Co Ltd (MAHAGENCO),Maharashtra State Power Generation Co Ltd (MAHAGENCO),http://mahagenco.in,Industry About,,,,,,,,,,,216.48,226.40,229.01,229.39,224.64,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sakri 1B Solar Power Plant,WRI1026203,25.0,21.0864,74.3529,Solar,,,,,Maharashtra State Power Generation Co Ltd (MAHAGENCO),Maharashtra State Power Generation Co Ltd (MAHAGENCO),http://mahagenco.in,Industry About,,,,,,,,,,,52.73,55.21,55.89,55.98,54.80,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Salakpur,WKS0067276,11.0,17.9030,79.0320,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,21.73,22.11,22.19,22.79,24.24,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Salboni OCL,WKS0070868,5.5,22.6050,87.2850,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.62,10.77,9.97,10.60,9.99,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Salboni WBSEDCL,WKS0070813,10.0,22.5850,87.2650,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,17.46,19.13,18.36,18.80,18.02,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Salhebhantha,WKS0073301,30.0,21.1200,82.4840,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,61.32,60.95,61.93,64.60,64.73,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Saltek-Bhamer,WKS0068394,70.0,21.0700,74.3200,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,150.58,157.19,159.01,159.27,155.90,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Samudram,WKS0065843,39.0,11.6650,77.8900,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,83.65,83.11,84.66,89.50,81.01,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sangatpura Solar Power Plant,WRI1026204,10.0,29.9611,75.7767,Solar,,,,,Omega Solar Projects Private Limited,Lancosola,http://www.lancosolar.com,Industry About,,,,,,,,,,,18.84,18.40,19.03,18.45,18.86,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Santaldih,WKS0070891,10.0,23.5600,86.4750,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.46,18.01,18.52,18.27,18.76,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Santej,WKS0073931,16.2,23.1394,72.4528,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,32.07,35.77,36.45,36.34,36.47,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Santhpur PCIL,WKS0068397,40.0,18.1700,77.4250,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,90.37,93.11,90.20,94.71,90.71,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Santhpur Sharda,WKS0067286,6.0,18.1470,77.4230,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,12.13,12.44,11.82,12.59,11.99,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sanwreej JWE,WKS0068805,20.0,26.9800,72.2500,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,38.81,39.01,39.06,38.86,38.71,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sardargarh,WKS0067132,100.0,30.2190,74.7610,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,198.29,207.01,208.83,203.30,209.67,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sarkari Tala,WKS0066858,5.0,27.6970,70.9430,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.72,9.80,9.67,9.69,9.69,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Satara Wind Farm,WRI1026076,100.0,17.2387,73.9096,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/0/5/A/05AYCZFT4LWMHD216PU9SV7XO8BENR/PDD%20Version%201.2?t=U2Z8b2picWJsfDAiEl4MxIcSh1urnyFbvIy_,WRI,1093347,,,,,,,,,,,,,,145.12,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Sattur,WKS0066504,50.0,9.4100,78.0030,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,104.66,94.62,96.23,107.02,97.37,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Satyampet,WKS0073164,10.0,16.5210,76.8110,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,19.23,20.09,20.45,20.51,20.48,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Savda,WKS0062593,25.0,23.2600,71.7820,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,51.22,56.22,55.48,55.81,55.66,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sayala,WKS0070842,20.0,19.2100,76.7700,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,44.96,45.11,43.82,45.85,45.94,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Seegipalle,WKS0066887,50.0,13.9350,77.4900,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,108.09,105.80,108.71,113.67,108.09,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shahpur KA,WKS0067066,20.0,16.5614,77.0701,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,43.34,44.93,45.45,45.57,46.34,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shakhapur,WKS0074077,100.0,16.5440,77.9350,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,211.47,216.54,217.39,216.72,216.76,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shankapur,WKS0067279,5.0,18.0620,78.4170,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.90,10.10,10.26,10.21,10.39,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sharah Bhiyanimani RP,WKS0064342,5.0,28.0292,73.0562,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.70,9.82,9.63,9.72,9.70,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sharah Bhiyanimani RR,WKS0065657,10.0,28.0230,73.0610,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.87,19.04,18.75,18.98,18.87,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sharah Bhiyanimani RSMM,WKS0066852,5.0,28.0290,73.0606,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.70,9.82,9.63,9.72,9.70,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sharah Kishnayat JMIP,WKS0064337,5.0,27.9660,72.9950,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.70,9.78,9.63,9.73,9.71,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sherdi Sharkhandi,WKS0062592,5.0,23.3045,73.3094,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.54,10.39,10.25,10.25,10.16,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sherghati,WKS0070814,10.0,24.5740,84.8510,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.67,18.36,18.35,18.15,19.08,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shezhilanallur,WKS0069577,100.0,8.9170,77.7150,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,210.24,191.44,193.52,228.97,201.65,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shiggaon,WKS0067067,20.0,15.0280,75.1940,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,46.47,44.84,46.47,45.51,46.64,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shiloj Solar Power Plant,WRI1026205,10.0,20.8183,71.0063,Solar,,,,,Mono Steel (India) Ltd,Mono Steel (India) Ltd,http://www.monosteel.in,Industry About,,,,,,,,,,,20.01,21.55,20.68,21.78,20.03,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shinawad,WKS0062053,5.0,23.4970,73.4235,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.54,10.40,10.22,10.29,10.16,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shirahatti,WKS0067071,20.0,15.2250,75.5650,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,45.70,44.82,46.08,46.77,45.77,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shirsoli Solar Power Plant,WRI1026206,8.5,17.4999,75.7810,Solar,,,,,Jain Solar,Jain Solar,http://www.jains.com/Solar/Renewable%20energy.htm,Industry About,,,,,,,,,,,17.34,16.68,16.49,16.80,16.99,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shirsuphal,WKS0063791,52.0,18.3160,74.5680,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,119.26,117.49,116.69,117.76,120.01,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shirur,WKS0070751,20.0,18.6850,77.3050,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,44.96,46.14,46.61,46.95,44.54,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shivaji Nagar,WKS0067254,5.0,20.9300,74.7450,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.77,10.18,10.01,10.04,9.86,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shivasamundra Solar Power Plant,WRI1026207,5.0,12.3003,77.1638,Solar,,,,,Karnataka Power Corporation Limited,Karnataka Power Corporation Limited,http://karnatakapower.com,Industry About,,,,,,,,,,,10.31,10.08,10.39,10.45,9.80,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shivlakha - Backbone Solar Power Plant,WRI1026208,5.0,23.3585,70.6206,Solar,,,,,Backbone Enterprises Limited,Backbone Enterprises Limited,http://www.backboneworld.com,Industry About,,,,,,,,,,,9.62,10.13,10.14,10.04,10.24,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shivlakha - CPEC Solar Power Plant,WRI1026209,5.0,23.3830,70.6146,Solar,,,,,S J Green Park Energy Private Limited,S J Green Park Energy Private Limited,http://www.madhavgrp.co.in/SJ_solar.html,Industry About,,,,,,,,,,,9.54,10.06,9.99,10.46,10.29,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shivlakha - Konark Solar Power Plant,WRI1026210,5.0,23.3654,70.6268,Solar,,,,,Konark Gujarat Private Limited,Konark Gujarat Private Limited,http://www.konarkgroup.co.in,Industry About,1091807,,,,,,,,,,9.62,10.11,10.13,10.03,10.43,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shivlakha Backbone II,WKS0065792,10.0,23.3560,70.6180,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.20,20.18,20.22,20.01,19.65,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Shree Nashik Wind Farm,WRI1026786,10.5,19.8450,73.9074,Wind,,,,,Shree Naman Developers Ltd.,CDM,https://cdm.unfccc.int/filestorage/D/O/R/DORZF791H8K4NWACPQ5IMTUYLG2VXE/CDM_PDD_v6.pdf?t=WGN8b2sxbDRnfDDF8h6MT3w9DKjkxFa903Mt,WRI,,,,,,,,,,,,,,,15.23,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Shree Sangli Wind Farm,WRI1026785,16.5,17.3031,74.6310,Wind,,,,,Shree Naman Developers Ltd.,CDM,https://cdm.unfccc.int/filestorage/D/O/R/DORZF791H8K4NWACPQ5IMTUYLG2VXE/CDM_PDD_v6.pdf?t=WGN8b2sxbDRnfDDF8h6MT3w9DKjkxFa903Mt,WRI,,,,,,,,,,,,,,,23.94,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Shree Southern Wind Farm,WRI1026784,2.25,17.5724,74.3386,Wind,,,,,Shree Naman Developers Ltd.,CDM,https://cdm.unfccc.int/filestorage/D/O/R/DORZF791H8K4NWACPQ5IMTUYLG2VXE/CDM_PDD_v6.pdf?t=WGN8b2sxbDRnfDDF8h6MT3w9DKjkxFa903Mt,WRI,,,,,,,,,,,,,,,3.26,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Shri Singaji MALWA TPP,IND0000410,2520.0,22.0971,76.5317,Coal,Oil,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,1062740,2019,,1584.581,3960.584,2290.92,3527.085,7275.43,,Central Electricity Authority,,,,,13275.25,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Siddapur,WKS0070773,40.0,16.9150,75.5450,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,94.17,92.27,92.62,92.57,90.41,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Siddipet Sky,WKS0067101,50.0,18.2250,78.9950,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,103.05,106.99,108.86,109.15,112.98,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sindagi,WKS0067069,15.0,16.9300,76.2250,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,34.18,33.52,33.77,33.75,32.86,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sindhanur,WKS0068401,30.0,15.7750,76.8450,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,64.62,66.84,67.18,69.04,68.38,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Singrauli Solar Power Plant,WRI1026211,15.0,24.1185,82.6415,Solar,,,,,Government of India,National Thermal Power Corporation (NTPC),http://www.ntpc.co.in,Industry About,,,,,,,,,,,31.30,31.00,32.41,30.00,31.50,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sircilla Acme,WKS0067117,30.0,18.3020,78.8920,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,62.20,62.59,65.01,65.07,68.51,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Siruguppa,WKS0067070,20.0,15.5100,76.9110,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,42.85,43.89,44.93,45.76,45.80,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sivaganga Solar Power Plant,WRI1026212,5.0,9.8043,78.4487,Solar,,,,,Moser Baer Clean Energy Limited (MBCEL),Moser Baer Clean Energy Limited (MBCEL),http://www.moserbaerprojects.com,Industry About,1087230,,,,,,,,,,9.89,9.86,9.69,9.96,9.70,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Solitaire Solar Power Plant,WRI1026213,15.0,23.9116,71.9324,Solar,,,,,Solitaire Energies Pvt Ltd,Moser Baer Clean Energy Limited (MBCEL),http://www.moserbaersolar.com,Industry About,,,,,,,,,,,29.41,33.14,31.82,31.87,31.46,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Somaram A,WKS0074070,20.0,17.7180,78.9950,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,40.97,42.06,42.76,43.24,42.87,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Somaram B,WKS0074071,20.0,17.7230,78.9780,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,41.02,42.43,43.12,43.24,42.70,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Somaram C,WKS0074072,17.6,17.7130,79.0190,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,35.74,36.49,37.12,37.23,37.52,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Somaram F,WKS0074084,20.0,18.2570,78.3040,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,42.35,44.93,45.45,45.50,46.59,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sonu Wind Farm,WRI1026764,8.4,27.2081,70.6958,Wind,,,,,Centaur Mercantile Pvt. Ltd.,CDM,https://cdm.unfccc.int/Projects/DB/LRQA%20Ltd1321971513.67/view,WRI,,,,,,,,,,,,,,,12.19,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Srinivasapura,WKS0067020,20.0,13.3690,78.3650,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,42.90,42.71,42.43,45.07,42.96,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sujangadh,WKS0061629,25.0,22.7257,71.4364,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,53.68,56.03,57.97,58.14,57.98,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Sumilon Shikarpur Wind Farm,WRI1026762,3.6,23.2414,70.7262,Wind,,,,,Sumilon Industries Limited,CDM,https://cdm.unfccc.int/Projects/DB/KBS_Cert1356901324.44/view,WRI,,,,,,,,,,,,,,,5.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Sumilon Vershamedi Wind Farm,WRI1026763,3.6,22.9720,70.5443,Wind,,,,,Sumilon Industries Limited,CDM,https://cdm.unfccc.int/Projects/DB/KBS_Cert1356901324.44/view,WRI,,,,,,,,,,,,,,,5.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IND,India,Supa,WKS0070858,20.0,25.3530,79.7690,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,40.92,40.57,42.00,38.36,41.30,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
IND,India,Supe Solar Power Plant,WRI1026214,2.0,18.3198,74.3686,Solar,,,,,Clover Solar Private Limited (CSPL),Clover Solar Private Limited (CSPL),http://www.cloversolar.com,Industry About,,,,,,,,,,,3.81,3.69,3.58,3.57,3.69,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
